3.000000, 8, 27.186536
3.000000, 9, 30.149036
3.000000, 10, 37.672313
3.000000, 1, 20.870031
3.000000, 2, 42.174715
3.000000, 3, 28.785138
3.000000, 4, 35.993018
3.000000, 5, 27.229103
3.000000, 6, 16.710836
3.000000, 7, 28.468778
3.000000, 8, 25.086766
3.000000, 9, 26.652981
3.000000, 10, 33.396693
3.000000, 1, 21.408028
3.000000, 2, 42.920221
3.000000, 3, 30.169799
3.000000, 4, 34.082449
3.000000, 5, 29.467941
3.000000, 6, 15.389702
3.000000, 7, 28.622767
3.000000, 8, 26.471231
3.000000, 9, 26.995433
3.000000, 10, 33.611984
4.000000, 1, 39.491473
4.000000, 2, 55.815192
4.000000, 3, 56.382774
4.000000, 4, 41.180353
4.000000, 5, 87.062883
4.000000, 6, 25.687368
4.000000, 7, 44.985284
4.000000, 8, 45.195795
4.000000, 9, 41.394554
4.000000, 10, 52.099111
4.000000, 1, 42.471008
4.000000, 2, 58.156237
4.000000, 3, 45.230934
4.000000, 4, 58.377387
4.000000, 5, 41.685313
4.000000, 6, 39.325289
4.000000, 7, 56.943891
4.000000, 8, 38.404162
4.000000, 9, 43.142704
4.000000, 10, 60.859059
4.000000, 1, 25.755280
4.000000, 2, 34.932685
4.000000, 3, 29.083474
4.000000, 4, 41.860340
4.000000, 5, 28.220778
4.000000, 6, 21.330396
4.000000, 7, 28.112085
4.000000, 8, 25.209341
4.000000, 9, 25.272283
4.000000, 10, 37.062258
4.000000, 1, 21.852538
4.000000, 2, 31.203964
4.000000, 3, 26.645767
4.000000, 4, 33.776807
4.000000, 5, 26.579340
4.000000, 6, 15.427575
4.000000, 7, 23.917421
4.000000, 8, 23.086957
4.000000, 9, 21.874930
4.000000, 10, 32.729624
4.000000, 1, 22.289043
4.000000, 2, 31.801262
4.000000, 3, 27.987026
4.000000, 4, 31.771298
4.000000, 5, 28.818050
4.000000, 6, 14.156403
4.000000, 7, 24.038906
4.000000, 8, 24.446460
4.000000, 9, 22.293503
4.000000, 10, 32.905298
5.000000, 1, 43.437569
5.000000, 2, 55.834015
5.000000, 3, 57.676037
5.000000, 4, 40.598162
5.000000, 5, 88.014721
5.000000, 6, 20.450862
5.000000, 7, 44.190289
5.000000, 8, 51.299341
5.000000, 9, 42.128177
5.000000, 10, 51.195295
5.000000, 1, 47.114274
5.000000, 2, 61.235602
5.000000, 3, 47.413073
5.000000, 4, 57.273989
5.000000, 5, 43.554778
5.000000, 6, 34.506291
5.000000, 7, 57.965242
5.000000, 8, 44.742656
5.000000, 9, 43.037673
5.000000, 10, 60.322838
5.000000, 1, 30.972465
5.000000, 2, 36.726302
5.000000, 3, 31.201520
5.000000, 4, 41.882647
5.000000, 5, 30.099619
5.000000, 6, 15.695314
5.000000, 7, 27.547847
5.000000, 8, 31.525666
5.000000, 9, 25.447114
5.000000, 10, 36.659326
5.000000, 1, 26.939569
5.000000, 2, 32.788318
5.000000, 3, 28.727002
5.000000, 4, 33.606544
5.000000, 5, 28.463385
5.000000, 6, 9.844323
5.000000, 7, 23.271339
5.000000, 8, 29.381023
5.000000, 9, 22.148504
5.000000, 10, 32.268497
5.000000, 1, 27.268697
5.000000, 2, 33.235302
5.000000, 3, 30.026028
5.000000, 4, 31.506630
5.000000, 5, 30.701838
5.000000, 6, 8.624964
5.000000, 7, 23.357843
5.000000, 8, 30.715853
5.000000, 9, 22.643172
5.000000, 10, 32.403748
6.000000, 1, 41.131942
6.000000, 2, 52.122944
6.000000, 3, 55.884928
6.000000, 4, 38.370203
6.000000, 5, 87.290651
6.000000, 6, 21.425277
6.000000, 7, 41.228824
6.000000, 8, 49.771192
6.000000, 9, 46.511319
6.000000, 10, 51.245397
6.000000, 1, 45.403146
6.000000, 2, 60.582774
6.000000, 3, 46.452916
6.000000, 4, 54.551177
6.000000, 5, 44.059166
6.000000, 6, 35.914242
6.000000, 7, 57.009842
6.000000, 8, 43.446110
6.000000, 9, 46.577780
6.000000, 10, 60.710427
6.000000, 1, 29.908813
6.000000, 2, 34.676569
6.000000, 3, 30.190762
6.000000, 4, 40.250145
6.000000, 5, 30.615179
6.000000, 6, 16.253319
6.000000, 7, 24.897881
6.000000, 8, 30.209454
6.000000, 9, 29.286774
6.000000, 10, 37.207186
6.000000, 1, 25.738641
6.000000, 2, 30.522773
6.000000, 3, 27.680884
6.000000, 4, 31.780219
6.000000, 5, 28.984134
6.000000, 6, 10.458260
6.000000, 7, 20.536475
6.000000, 8, 28.042910
6.000000, 9, 26.086791
6.000000, 10, 32.756950
6.000000, 1, 25.954263
6.000000, 2, 30.817695
6.000000, 3, 28.938818
6.000000, 4, 29.586529
6.000000, 5, 31.222207
6.000000, 6, 9.292587
6.000000, 7, 20.585322
6.000000, 8, 29.353351
6.000000, 9, 26.657426
6.000000, 10, 32.850962
7.000000, 1, 51.242027
7.000000, 2, 44.926254
7.000000, 3, 55.344762
7.000000, 4, 37.037415
7.000000, 5, 81.145529
7.000000, 6, 27.567221
7.000000, 7, 38.885648
7.000000, 8, 49.002757
7.000000, 9, 48.863081
7.000000, 10, 52.318541
7.000000, 1, 56.013306
7.000000, 2, 56.454859
7.000000, 3, 46.689551
7.000000, 4, 52.748746
7.000000, 5, 39.312363
7.000000, 6, 42.504019
7.000000, 7, 56.804371
7.000000, 8, 42.905782
7.000000, 9, 48.090423
7.000000, 10, 62.090954
7.000000, 1, 41.235478
7.000000, 2, 29.043935
7.000000, 3, 30.390149
7.000000, 4, 39.503689
7.000000, 5, 25.881279
7.000000, 6, 21.960359
7.000000, 7, 22.949904
7.000000, 8, 29.651958
7.000000, 9, 31.114530
7.000000, 10, 38.775022
7.000000, 1, 36.920383
7.000000, 2, 24.667967
7.000000, 3, 27.846332
7.000000, 4, 30.839001
7.000000, 5, 24.255406
7.000000, 6, 16.225321
7.000000, 7, 18.500394
7.000000, 8, 27.463866
7.000000, 9, 28.012910
7.000000, 10, 34.264136
7.000000, 1, 37.016119
7.000000, 2, 24.809451
7.000000, 3, 29.064280
7.000000, 4, 28.552255
7.000000, 5, 26.492980
7.000000, 6, 15.115222
7.000000, 7, 18.508688
7.000000, 8, 28.750203
7.000000, 9, 28.659284
7.000000, 10, 34.316081
8.000000, 1, 49.386177
8.000000, 2, 42.641999
8.000000, 3, 54.509771
8.000000, 4, 37.562684
8.000000, 5, 80.400881
8.000000, 6, 28.185227
8.000000, 7, 38.022836
8.000000, 8, 48.283679
8.000000, 9, 49.333336
8.000000, 10, 52.447425
8.000000, 1, 54.571869
8.000000, 2, 57.242028
8.000000, 3, 46.580679
8.000000, 4, 52.828301
8.000000, 5, 40.030141
8.000000, 6, 43.581210
8.000000, 7, 58.069755
8.000000, 8, 42.411179
8.000000, 9, 47.733645
8.000000, 10, 62.497358
8.000000, 1, 40.574223
8.000000, 2, 28.239188
8.000000, 3, 30.257162
8.000000, 4, 40.606036
8.000000, 5, 26.613627
8.000000, 6, 22.124273
8.000000, 7, 22.567070
8.000000, 8, 29.142676
8.000000, 9, 31.084652
8.000000, 10, 39.395605
8.000000, 1, 36.105984
8.000000, 2, 23.634934
8.000000, 3, 27.680796
8.000000, 4, 31.745987
8.000000, 5, 24.992911
8.000000, 6, 16.453318
8.000000, 7, 18.026082
8.000000, 8, 26.933391
8.000000, 9, 28.080988
8.000000, 10, 34.822789
8.000000, 1, 36.075210
8.000000, 2, 23.621990
8.000000, 3, 28.859835
8.000000, 4, 29.367000
8.000000, 5, 27.229869
8.000000, 6, 15.400695
8.000000, 7, 17.990693
8.000000, 8, 28.195905
8.000000, 9, 28.802771
8.000000, 10, 34.831828
9.000000, 1, 43.192697
9.000000, 2, 40.871492
9.000000, 3, 59.467594
9.000000, 4, 29.138181
9.000000, 5, 78.765682
9.000000, 6, 37.743273
9.000000, 7, 34.132032
9.000000, 8, 44.064889
9.000000, 9, 47.618837
9.000000, 10, 51.365064
9.000000, 1, 48.716103
9.000000, 2, 58.501340
9.000000, 3, 52.217131
9.000000, 4, 43.980680
9.000000, 5, 39.853303
9.000000, 6, 53.605161
9.000000, 7, 56.029682
9.000000, 8, 38.413116
9.000000, 9, 45.212121
9.000000, 10, 61.663127
9.000000, 1, 35.556505
9.000000, 2, 27.873788
9.000000, 3, 35.882347
9.000000, 4, 32.749190
9.000000, 5, 26.452964
9.000000, 6, 31.208312
9.000000, 7, 19.240163
9.000000, 8, 25.132412
9.000000, 9, 28.898442
9.000000, 10, 38.802028
9.000000, 1, 30.926271
9.000000, 2, 23.035453
9.000000, 3, 33.274794
9.000000, 4, 23.693555
9.000000, 5, 24.837388
9.000000, 6, 25.605459
9.000000, 7, 14.604150
9.000000, 8, 22.902287
9.000000, 9, 25.992192
9.000000, 10, 34.165968
9.000000, 1, 30.762118
9.000000, 2, 22.867485
9.000000, 3, 34.415969
9.000000, 4, 21.223231
9.000000, 5, 27.073616
9.000000, 6, 24.612225
9.000000, 7, 14.521686
9.000000, 8, 24.141258
9.000000, 9, 26.788955
9.000000, 10, 34.131252
10.000000, 1, 41.504204
10.000000, 2, 39.742129
10.000000, 3, 57.802251
10.000000, 4, 31.034404
10.000000, 5, 78.199038
10.000000, 6, 37.916623
10.000000, 7, 37.184738
10.000000, 8, 44.225100
10.000000, 9, 50.205779
10.000000, 10, 51.367546
10.000000, 1, 47.297484
10.000000, 2, 60.254668
10.000000, 3, 51.185886
10.000000, 4, 45.475043
10.000000, 5, 40.701743
10.000000, 6, 54.244183
10.000000, 7, 60.277582
10.000000, 8, 38.790201
10.000000, 9, 47.019590
10.000000, 10, 61.885036
10.000000, 1, 35.027868
10.000000, 2, 28.083294
10.000000, 3, 34.852333
10.000000, 4, 35.203442
10.000000, 5, 27.319120
10.000000, 6, 30.886970
10.000000, 7, 22.937993
10.000000, 8, 25.499759
10.000000, 9, 31.046668
10.000000, 10, 39.290467
10.000000, 1, 30.226102
10.000000, 2, 23.005473
10.000000, 3, 32.214923
10.000000, 4, 25.952393
10.000000, 5, 25.708667
10.000000, 6, 25.356182
10.000000, 7, 18.203227
10.000000, 8, 23.249146
10.000000, 9, 28.237163
10.000000, 10, 34.589813
10.000000, 1, 29.921462
10.000000, 2, 22.682285
10.000000, 3, 33.319250
10.000000, 4, 23.391725
10.000000, 5, 27.944058
10.000000, 6, 24.424257
10.000000, 7, 18.070014
10.000000, 8, 24.464852
10.000000, 9, 29.108377
10.000000, 10, 34.510483
11.000000, 1, 52.613838
11.000000, 2, 44.006675
11.000000, 3, 46.505563
11.000000, 4, 29.397397
11.000000, 5, 76.226274
11.000000, 6, 40.552323
11.000000, 7, 37.451439
11.000000, 8, 42.974200
11.000000, 9, 42.101350
11.000000, 10, 47.064205
11.000000, 1, 58.617673
11.000000, 2, 67.062480
11.000000, 3, 40.481515
11.000000, 4, 43.456130
11.000000, 5, 40.080725
11.000000, 6, 57.335275
11.000000, 7, 60.773707
11.000000, 8, 37.752235
11.000000, 9, 38.170270
11.000000, 10, 57.773304
11.000000, 1, 47.284203
11.000000, 2, 33.627081
11.000000, 3, 24.161286
11.000000, 4, 34.114586
11.000000, 5, 26.717299
11.000000, 6, 33.006480
11.000000, 7, 23.926788
11.000000, 8, 24.454502
11.000000, 9, 22.540969
11.000000, 10, 35.470349
11.000000, 1, 42.300611
11.000000, 2, 28.304842
11.000000, 3, 21.495317
11.000000, 4, 24.668727
11.000000, 5, 25.111953
11.000000, 6, 27.551646
11.000000, 7, 19.089348
11.000000, 8, 22.183751
11.000000, 9, 19.827418
11.000000, 10, 30.703714
11.000000, 1, 41.848146
11.000000, 2, 27.826639
11.000000, 3, 22.563785
11.000000, 4, 22.018796
11.000000, 5, 27.346399
11.000000, 6, 26.682952
11.000000, 7, 18.901402
11.000000, 8, 23.376468
11.000000, 9, 20.772460
11.000000, 10, 30.578898
12.000000, 1, 50.632019
12.000000, 2, 44.251610
12.000000, 3, 47.482190
12.000000, 4, 33.241432
12.000000, 5, 74.912492
12.000000, 6, 40.722595
12.000000, 7, 47.063054
12.000000, 8, 43.465363
12.000000, 9, 40.448327
12.000000, 10, 48.610147
12.000000, 1, 56.795076
12.000000, 2, 69.242404
12.000000, 3, 42.011248
12.000000, 4, 46.936964
12.000000, 5, 40.046918
12.000000, 6, 57.936589
12.000000, 7, 69.653138
12.000000, 8, 38.452318
12.000000, 9, 35.813295
12.000000, 10, 59.484096
12.000000, 1, 46.438535
12.000000, 2, 35.096997
12.000000, 3, 25.715975
12.000000, 4, 38.496612
12.000000, 5, 26.704111
12.000000, 6, 32.638192
12.000000, 7, 34.332003
12.000000, 8, 25.149721
12.000000, 9, 20.528277
12.000000, 10, 37.496879
12.000000, 1, 41.261995
12.000000, 2, 29.525961
12.000000, 3, 23.022716
12.000000, 4, 28.857007
12.000000, 5, 25.103854
12.000000, 6, 27.263118
12.000000, 7, 29.387770
12.000000, 8, 22.859181
12.000000, 9, 17.909779
12.000000, 10, 32.662835
12.000000, 1, 40.654146
12.000000, 2, 28.893354
12.000000, 3, 24.056285
12.000000, 4, 26.118976
12.000000, 5, 27.337253
12.000000, 6, 26.459573
12.000000, 7, 29.140767
12.000000, 8, 24.029183
12.000000, 9, 18.927928
12.000000, 10, 32.491654
13.000000, 1, 50.645632
13.000000, 2, 45.239613
13.000000, 3, 45.946948
13.000000, 4, 33.391349
13.000000, 5, 66.933113
13.000000, 6, 38.779263
13.000000, 7, 52.815869
13.000000, 8, 45.857917
13.000000, 9, 39.794782
13.000000, 10, 47.933685
13.000000, 1, 56.923909
13.000000, 2, 71.312820
13.000000, 3, 40.992307
13.000000, 4, 46.741198
13.000000, 5, 33.273969
13.000000, 6, 56.380905
13.000000, 7, 74.021746
13.000000, 8, 41.049719
13.000000, 9, 34.502275
13.000000, 10, 58.946931
13.000000, 1, 47.580239
13.000000, 2, 37.260087
13.000000, 3, 24.733124
13.000000, 4, 39.174037
13.000000, 5, 19.953143
13.000000, 6, 30.132999
13.000000, 7, 40.943677
13.000000, 8, 27.744659
13.000000, 9, 19.560339
13.000000, 10, 37.298474
13.000000, 1, 42.198717
13.000000, 2, 31.436521
13.000000, 3, 22.013812
13.000000, 4, 29.342237
13.000000, 5, 18.357957
13.000000, 6, 24.841387
13.000000, 7, 35.888324
13.000000, 8, 25.434679
13.000000, 9, 17.035888
13.000000, 10, 32.395554
13.000000, 1, 41.427715
13.000000, 2, 30.650516
13.000000, 3, 23.013415
13.000000, 4, 26.517354
13.000000, 5, 20.590209
13.000000, 6, 24.104906
13.000000, 7, 35.577567
13.000000, 8, 26.582236
13.000000, 9, 18.126334
13.000000, 10, 32.177117
14.000000, 1, 49.919924
14.000000, 2, 43.633710
14.000000, 3, 52.431771
14.000000, 4, 31.202689
14.000000, 5, 64.757729
14.000000, 6, 38.816425
14.000000, 7, 51.825614
14.000000, 8, 46.003375
14.000000, 9, 44.189265
14.000000, 10, 48.910232
14.000000, 1, 56.276033
14.000000, 2, 69.878679
14.000000, 3, 47.958888
14.000000, 4, 44.223256
14.000000, 5, 32.233300
14.000000, 6, 56.737549
14.000000, 7, 71.360007
14.000000, 8, 39.766277
14.000000, 9, 38.290329
14.000000, 10, 60.038547
14.000000, 1, 47.976972
14.000000, 2, 36.782908
14.000000, 3, 31.746390
14.000000, 4, 37.502046
14.000000, 5, 18.935762
14.000000, 6, 29.584001
14.000000, 7, 40.870918
14.000000, 8, 26.460588
14.000000, 9, 23.688725
14.000000, 10, 38.750653
14.000000, 1, 42.377426
14.000000, 2, 30.703818
14.000000, 3, 29.002234
14.000000, 4, 27.480118
14.000000, 5, 17.345629
14.000000, 6, 24.379439
14.000000, 7, 35.699903
14.000000, 8, 24.131457
14.000000, 9, 21.257218
14.000000, 10, 33.777350
14.000000, 1, 41.435314
14.000000, 2, 29.765816
14.000000, 3, 29.968778
14.000000, 4, 24.569709
14.000000, 5, 19.576638
14.000000, 6, 23.711924
14.000000, 7, 35.320289
14.000000, 8, 25.256842
14.000000, 9, 22.419059
14.000000, 10, 33.510756
15.000000, 1, 48.021374
15.000000, 2, 44.052846
15.000000, 3, 50.539333
15.000000, 4, 31.389698
15.000000, 5, 63.642069
15.000000, 6, 38.841111
15.000000, 7, 53.811644
15.000000, 8, 46.525673
15.000000, 9, 45.065188
15.000000, 10, 48.006119
15.000000, 1, 54.423799
15.000000, 2, 69.736643
15.000000, 3, 46.515795
15.000000, 4, 44.096338
15.000000, 5, 32.184287
15.000000, 6, 56.982874
15.000000, 7, 71.639353
15.000000, 8, 41.457744
15.000000, 9, 38.614343
15.000000, 10, 59.226684
15.000000, 1, 47.197567
15.000000, 2, 38.287250
15.000000, 3, 30.360016
15.000000, 4, 38.194501
15.000000, 5, 18.911287
15.000000, 6, 28.997142
15.000000, 7, 43.826450
15.000000, 8, 28.039674
15.000000, 9, 24.349047
15.000000, 10, 38.319858
15.000000, 1, 41.365845
15.000000, 2, 31.950476
15.000000, 3, 27.592190
15.000000, 4, 27.985051
15.000000, 5, 17.326190
15.000000, 6, 23.883091
15.000000, 7, 38.535010
15.000000, 8, 25.679771
15.000000, 9, 22.009293
15.000000, 10, 33.274619
15.000000, 1, 40.244493
15.000000, 2, 30.862258
15.000000, 3, 28.526556
15.000000, 4, 24.990518
15.000000, 5, 19.555861
15.000000, 6, 23.286428
15.000000, 7, 38.080990
15.000000, 8, 26.783651
15.000000, 9, 23.241544
15.000000, 10, 32.958958
16.000000, 1, 50.589475
16.000000, 2, 46.608482
16.000000, 3, 48.395998
16.000000, 4, 29.463905
16.000000, 5, 62.302670
16.000000, 6, 39.194513
16.000000, 7, 52.379482
16.000000, 8, 47.334907
16.000000, 9, 43.718923
16.000000, 10, 49.389185
16.000000, 1, 57.011850
16.000000, 2, 71.282915
16.000000, 3, 44.791402
16.000000, 4, 41.870999
16.000000, 5, 31.847903
16.000000, 6, 57.422519
16.000000, 7, 68.594536
16.000000, 8, 42.990831
16.000000, 9, 36.772986
16.000000, 10, 60.680656
16.000000, 1, 50.883844
16.000000, 2, 41.886837
16.000000, 3, 28.701789
16.000000, 4, 36.762515
16.000000, 5, 18.600638
16.000000, 6, 28.712439
16.000000, 7, 43.409446
16.000000, 8, 29.459395
16.000000, 9, 22.838941
16.000000, 10, 40.174041
16.000000, 1, 44.804564
16.000000, 2, 35.291151
16.000000, 3, 25.911439
16.000000, 4, 26.368714
16.000000, 5, 17.020557
16.000000, 6, 23.692217
16.000000, 7, 37.992596
16.000000, 8, 27.068463
16.000000, 9, 20.589669
16.000000, 10, 35.055270
16.000000, 1, 43.495693
16.000000, 2, 34.054867
16.000000, 3, 26.814483
16.000000, 4, 23.291533
16.000000, 5, 19.248801
16.000000, 6, 23.168270
16.000000, 7, 37.458129
16.000000, 8, 28.150621
16.000000, 9, 21.891260
16.000000, 10, 34.689622
17.000000, 1, 50.618622
17.000000, 2, 45.793165
17.000000, 3, 52.064451
17.000000, 4, 33.153433
17.000000, 5, 61.183272
17.000000, 6, 42.177401
17.000000, 7, 44.911838
17.000000, 8, 48.242102
17.000000, 9, 43.835193
17.000000, 10, 49.419875
17.000000, 1, 57.039052
17.000000, 2, 69.256065
17.000000, 3, 48.850291
17.000000, 4, 45.274456
17.000000, 5, 31.672540
17.000000, 6, 60.319591
17.000000, 7, 59.659298
17.000000, 8, 44.038661
17.000000, 9, 36.452057
17.000000, 10, 60.762410
17.000000, 1, 52.032521
17.000000, 2, 42.075983
17.000000, 3, 32.835692
17.000000, 4, 40.933770
17.000000, 5, 18.452153
17.000000, 6, 31.029378
17.000000, 7, 36.996764
17.000000, 8, 30.392892
17.000000, 9, 22.843386
17.000000, 10, 40.673760
17.000000, 1, 45.688938
17.000000, 2, 35.221185
17.000000, 3, 30.023934
17.000000, 4, 30.359374
17.000000, 5, 16.877070
17.000000, 6, 26.106150
17.000000, 7, 31.449295
17.000000, 8, 27.970676
17.000000, 9, 20.683250
17.000000, 10, 35.479816
17.000000, 1, 44.184153
17.000000, 2, 33.839339
17.000000, 3, 30.896487
17.000000, 4, 27.201089
17.000000, 5, 19.103797
17.000000, 6, 25.656758
17.000000, 7, 30.827801
17.000000, 8, 29.030895
17.000000, 9, 22.053034
17.000000, 10, 35.063252
18.000000, 1, 42.603382
18.000000, 2, 37.835561
18.000000, 3, 51.692501
18.000000, 4, 33.325903
18.000000, 5, 61.173267
18.000000, 6, 42.597505
18.000000, 7, 41.249817
18.000000, 8, 46.630353
18.000000, 9, 42.221382
18.000000, 10, 48.075175
18.000000, 1, 49.003819
18.000000, 2, 60.041941
18.000000, 3, 48.842066
18.000000, 4, 45.173488
18.000000, 5, 32.552151
18.000000, 6, 60.446770
18.000000, 7, 54.685726
18.000000, 8, 42.573459
18.000000, 9, 34.458824
18.000000, 10, 59.450448
18.000000, 1, 45.140519
18.000000, 2, 35.084700
18.000000, 3, 32.910723
18.000000, 4, 41.575429
18.000000, 5, 19.359734
18.000000, 6, 30.754281
18.000000, 7, 34.424284
18.000000, 8, 28.812415
18.000000, 9, 21.169009
18.000000, 10, 39.796120
18.000000, 1, 38.514372
18.000000, 2, 27.971708
18.000000, 3, 30.078642
18.000000, 4, 30.824795
18.000000, 5, 17.789631
18.000000, 6, 25.931050
18.000000, 7, 28.740765
18.000000, 8, 26.358660
18.000000, 9, 19.096599
18.000000, 10, 34.525313
18.000000, 1, 36.805189
18.000000, 2, 26.447138
18.000000, 3, 30.921513
18.000000, 4, 27.587017
18.000000, 5, 20.014756
18.000000, 6, 25.558019
18.000000, 7, 28.025076
18.000000, 8, 27.396726
18.000000, 9, 20.533354
18.000000, 10, 34.056895
19.000000, 1, 44.424346
19.000000, 2, 42.404147
19.000000, 3, 43.315571
19.000000, 4, 33.263610
19.000000, 5, 65.662832
19.000000, 6, 38.521602
19.000000, 7, 39.352058
19.000000, 8, 48.258485
19.000000, 9, 35.641185
19.000000, 10, 47.240269
19.000000, 1, 50.790027
19.000000, 2, 63.392240
19.000000, 3, 40.803843
19.000000, 4, 44.849610
19.000000, 5, 37.881228
19.000000, 6, 55.844296
19.000000, 7, 51.625469
19.000000, 8, 44.354091
19.000000, 9, 27.555757
19.000000, 10, 58.631451
19.000000, 1, 48.090835
19.000000, 2, 40.582445
19.000000, 3, 24.963393
19.000000, 4, 41.969309
19.000000, 5, 24.717822
19.000000, 6, 25.952374
19.000000, 7, 33.646104
19.000000, 8, 30.476853
19.000000, 9, 14.577793
19.000000, 10, 39.426423
19.000000, 1, 41.162179
19.000000, 2, 33.213387
19.000000, 3, 22.112044
19.000000, 4, 31.047408
19.000000, 5, 23.152679
19.000000, 6, 21.231968
19.000000, 7, 27.820897
19.000000, 8, 27.991306
19.000000, 9, 12.591638
19.000000, 10, 34.077013
19.000000, 1, 39.240066
19.000000, 2, 31.549246
19.000000, 3, 22.926019
19.000000, 4, 27.731809
19.000000, 5, 25.376121
19.000000, 6, 20.937063
19.000000, 7, 27.003192
19.000000, 8, 29.007005
19.000000, 9, 14.094073
19.000000, 10, 33.555795
